doc	line	kind	token	refs	context
The Twelve/Habakkuk/dig-deeper-habakkuk-1-1to11.md	170	translit	maśśāʾ	Hab 1:2-4;Hab 1:5-11	Prophetic oracle (*maśśāʾ*) that **mixes two sub-genres**: a **lament/complaint** in psalm register (1:2–4, the "how long?" of the Psalter) and a **divine disputation-answer** containing a **war-oracle portrait** (1:5–11)
The Twelve/Habakkuk/dig-deeper-habakkuk-1-1to11.md	226	translit	bōgdîm	Hab 1:11	**Recommended verification:** BHS/BHQ and NETS on 1:11 (*ʾāšēm* clause) and on the v.5 *baggôyim*/*bōgdîm* variant
The Twelve/Habakkuk/dig-deeper-habakkuk-1-1to11.md	230	translit	bōgdîm	Acts 13:41	the LXX tradition (followed at Acts 13:41) reflects the *bōgdîm* consonants
The Twelve/Habakkuk/dig-deeper-habakkuk-1-1to11.md	290	translit	yāšaʿ	Hab 1:2	the withheld "salvation" (1:2, *yāšaʿ*).* The cry that God "will not save" opens a book that ends in "the God of my *salvation*" (3:18) and, canonically, in *Yēšûaʿ*
The Twelve/Habakkuk/dig-deeper-habakkuk-1-1to11.md	290	translit	Yēšûaʿ	Hab 3:18	the withheld "salvation" (1:2, *yāšaʿ*).* The cry that God "will not save" opens a book that ends in "the God of my *salvation*" (3:18) and, canonically, in *Yēšûaʿ*
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	19	translit	ʾĕmûnâ	Hab 2:4;Deut 32:4	“**The righteous shall live by his faith**”** (2:4b) is simultaneously the answer to the book’s theodicy and the OT charter on which the New Testament builds both justification and perseverance.** *\[T\]* Surfaced by: Linking Words (the load-bearing “but”), Vo
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	40	translit	ʾĕmûnâ	Hab 2:4	the human *ʾĕmûnâ* of 2:4 answers the divine *ʾĕmûnâ* of the Rock.)
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	93	translit	ḥāzôn	Prov 29:18	“where there is no *ḥāzôn* the people cast off restraint,” Prov 29:18)
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	103	translit	ṣaddîq	Hab 2:4	The *ṣaddîq* promised life in 2:4 *is* the swallowed righteous of the complaint
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	135	translit	ʾmn	Hab 1:12	- **Faithfulness (*****ʾmn***** root)** resonates back to the “Rock” of 1:12 (Deut 32:4’s God of *ʾĕmûnâ*), a book-level repetition binding the human faith of 2:4 to the divine faithfulness invoked in the complaint
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	135	translit	ʾĕmûnâ	Deut 32:4	- **Faithfulness (*****ʾmn***** root)** resonates back to the “Rock” of 1:12 (Deut 32:4’s God of *ʾĕmûnâ*), a book-level repetition binding the human faith of 2:4 to the divine faithfulness invoked in the complaint
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	140	translit	ʾĕmûnâ	Deut 32:4	points to three OT reservoirs derived from the words themselves, not from any source that named them: the Deuteronomic “Rock of faithfulness” (Deut 32:4, shared *ʾĕmûnâ* + *yāšār*), the covenant life-formula (Lev 18:5
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	140	translit	yāšār	Lev 18:5	points to three OT reservoirs derived from the words themselves, not from any source that named them: the Deuteronomic “Rock of faithfulness” (Deut 32:4, shared *ʾĕmûnâ* + *yāšār*), the covenant life-formula (Lev 18:5
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	140	translit	ʾmn	Gen 15:6	Ezek 18, “do this and live”), and the Abrahamic faith-righteousness nexus (Gen 15:6, shared *ʾmn* root)
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	144	translit	yāšar	Hab 2:4	and Habakkuk 2:4 pairs the same two roots in antithesis: the puffed-up soul is *not upright* (*yāšar*), but the righteous lives by *faithfulness* (*ʾĕmûnâ*).
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	144	translit	ʾĕmûnâ	Hab 2:4	and Habakkuk 2:4 pairs the same two roots in antithesis: the puffed-up soul is *not upright* (*yāšar*), but the righteous lives by *faithfulness* (*ʾĕmûnâ*).
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	146	translit	ʾĕmûnâ	Hab 2:4	2:4 harvests the *ʾĕmûnâ* it is coupled with there
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	158	translit	ʾĕmûnâ	Lev 18:5;Hab 2:4	Habakkuk stands in the same stream but makes a pointed substitution: where Lev 18:5 grounds “live” in *doing* the statutes, Hab 2:4 grounds “live” in *ʾĕmûnâ*.
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	168	translit	ʾmn	Gen 15:6;Hab 2:4	*OT-to-OT (Move 3):* Gen 15:6 and Hab 2:4 share the *ʾmn* root and the faith-righteousness nexus
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	203	translit	ṣaddîq	Hab 2:3;Heb 10:37;Heb 10:38-39	Christologically, the “**coming one**” of 2:3 (Heb 10:37) is Christ, and Christ is the faithful *ṣaddîq* who **did not shrink back** (Heb 10:38–39
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	239	translit	ṣaddîq	Hab 1:13	The *ṣaddîq* = the “more righteous” swallowed in 1:13
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	264	translit	ʾĕmûnâ	Hab 2:4	Such readers hear 2:4’s *ʾĕmûnâ* against God’s own *ʾĕmûnâ* and its “shall live” against “do this and live.” **The first hearers:** Judeans facing Babylon, needing to know *how to live* in the terrifying interval
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	282	translit	ṣaddîq	Heb 10:38-39	- **Christ the faithful *****ṣaddîq*****:** Hebrews frames Christ as the one who *did not shrink back* but endured (Heb 10:38–39
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	296	translit	ʾĕmûnâ	Deut 32:4	Linking Words (the “but”), Vocabulary (*ʾĕmûnâ*), Translations/Variants, Quotation/Allusion (Deut 32:4
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	300	translit	ṣaddîq…	Lev 18:5	Vocabulary (*ṣaddîq… yiḥyeh*), Quotation/Allusion (Lev 18:5 contrasted, as Paul does in Gal 3:11–12).
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	300	translit	yiḥyeh	Lev 18:5	Vocabulary (*ṣaddîq… yiḥyeh*), Quotation/Allusion (Lev 18:5 contrasted, as Paul does in Gal 3:11–12).
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	309	translit	ʾĕmûnâ	Deut 32:4	- **Why it’s wrong:** *ʾĕmûnâ* is trusting fidelity grounded in God’s faithfulness (the Rock, Deut 32:4
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	332	translit	ʿuppəlāh	Hab 2:4	- **2:4a (*****ʿuppəlāh*****):** the Hebrew is genuinely obscure and the LXX reads “shrink back.” Verify against BHS/BHQ and NETS before making the v.4a wording load-bearing.
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	336	translit	hôn	Hab 2:5	- **2:5 **“**wine**”** vs **“**wealth**”** (*****hayyayin***** / *****hôn*****):** confirm the variant before pressing a wealth-image.
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	341	translit	ʾĕmûnâ	Lev 18:5	this solo run confirms and deepens its treatment of 2:2–5, adding the Lev 18:5 → Gal 3 contrast, the Deut 32 *ʾĕmûnâ*+*yāšār* word-pair, the *luḥôt* covenant-tablet echo, and the fuller triad
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	341	translit	yāšār	Lev 18:5	this solo run confirms and deepens its treatment of 2:2–5, adding the Lev 18:5 → Gal 3 contrast, the Deut 32 *ʾĕmûnâ*+*yāšār* word-pair, the *luḥôt* covenant-tablet echo, and the fuller triad
The Twelve/Habakkuk/dig-deeper-habakkuk-2-2to5.md	341	translit	luḥôt	Lev 18:5	this solo run confirms and deepens its treatment of 2:2–5, adding the Lev 18:5 → Gal 3 contrast, the Deut 32 *ʾĕmûnâ*+*yāšār* word-pair, the *luḥôt* covenant-tablet echo, and the fuller triad
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	35	translit	hôy	Hab 2:2-3;Hab 2:4-5	**The five woes are "the vision" (2:2–3) made concrete: God's certain, measure-for-measure judgement on the proud.** `[T]` Surfaced by: Structure (the fivefold *hôy*), Positional Necessity (they itemise the "puffed up" of 2:4–5), Linking Words / Parallels (the
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	39	translit	kᵉbôd	Hab 1:6;Num 14:21	setting God's universal glory-conquest against the empire's violent conquest of "the breadth of the earth" (1:6).** `[T]`/`[I]` Surfaced by: Quotation/Allusion (Move 1–3, with Num 14:21), Vocabulary (*kᵉbôd*)
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	41	translit	ḥāmās	Hab 2:8;Hab 1:2	*ḥāmās* boomerangs (2:8, 17 ← 1:2, 3, 9)
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	63	translit	ḥāmās	Hab 2:8;Hab 1:2-3	**Revisit after Tool 11 (Move 2).** The book-usage check sharpens the position: *ḥāmās* returns here (2:8, 17), completing the keyword's boomerang from 1:2–3, 9
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	114	translit	hēʿārēl	Hab 2:16	**Note on 2:16 "show your uncircumcision" (*hēʿārēl*)**
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	178	translit	māšāl	Hab 2:14;Hab 2:20	The two doxological summits (2:14, 2:20) lift the *māšāl* momentarily into hymn.
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	236	translit	hêkāl	Hab 2:20	a lexicon on *hêkāl* (heavenly vs Jerusalem temple) at 2:20
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	319	translit	kᵉbôd	Hab 1:6	1:6 "breadth of the earth"), Vocabulary (*kᵉbôd*), Biblical Theology.
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	320	translit	ḥāmās	Hab 2:8;Hab 1:2-9	Move 4 (*ḥāmās* boomerang 2:8, 17 ← 1:2–9
The Twelve/Habakkuk/dig-deeper-habakkuk-2-6to20.md	321	translit	hêkāl	Hab 2:20	*hêkāl*), the "But" of 2:20, Christological contrast.
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	105	translit	ʾĕlôah	Hab 3:3;Hab 3:3;Hab 3:19	Divine names/titles: LORD (YHWH), "God" (*ʾĕlôah*, 3:3), "the Holy One" (3:3), "GOD, the Lord" (YHWH ʾĂdōnāy, 3:19)
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	112	translit	yšʿ	Hab 1:2	It forms the book's *yšʿ* inclusio with 1:2's "you will not save." *High confidence.*
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	114	translit	bāmôt	Hab 3:19	"high places" (*bāmôt*, 3:19)
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	138	translit	yšʿ	Hab 1:2	closes the book's *yšʿ* inclusio (← 1:2)
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	162	translit	māšîaḥ	Hab 3:13	3:13's *māšîaḥ*) becomes the confidence of every faithful sufferer
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	187	translit	yēšaʿ	Hab 3:18	`[I]` "The God of my salvation" (3:18, *yēšaʿ*) is named in *Yēšûaʿ*/Jesus
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	187	translit	Yēšûaʿ	Hab 3:18	`[I]` "The God of my salvation" (3:18, *yēšaʿ*) is named in *Yēšûaʿ*/Jesus
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	222	translit	yšʿ	Hab 1:2	the *yšʿ* inclusio with 1:2
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	361	translit	yšʿ	Ps 18:33;2Sam 22:34;2Sam 3:19	**Confirms sweep additions:** the **Ps 18:33 / 2 Sam 22:34 → 3:19** Davidic echo (sweep Book-Overview Tensions A(2)) and the ***yšʿ* salvation inclusio** (Cross-Passage finding 1)
The Twelve/Habakkuk/dig-deeper-habakkuk-3.md	367	translit	yšʿ	Gen 3:15	The exodus source-cluster, the *yšʿ* inclusio, the Gen 3:15 head-crushing, and the Ps 18 echo were reached from the passage's own vocabulary and then checked against the neighbouring reports
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	10	translit	baggôyim	Hab 1:5	the MT/LXX pronoun at 2:4b and the *baggôyim*/*bōgdîm* split at 1:5 behind Acts 13:41
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	10	translit	bōgdîm	Hab 1:5	the MT/LXX pronoun at 2:4b and the *baggôyim*/*bōgdîm* split at 1:5 behind Acts 13:41
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	32	translit	ḥāmās	Hab 1:2;Hab 1:3;Hab 1:9;Hab 2:8;Hab 2:17;Hab 2:8;Hab 2:16;Hab 3:14	***ḥāmās* at 1:2, 1:3, 1:9, returning at 2:8 and twice at 2:17**, and the plunderer plundered (2:8), the shamer shamed (2:16), the archer pierced by his own arrows (3:14).
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	79	translit	šûp	Gen 3:15	Gen 3:15 uses *šûp*
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	102	translit	ʾĕmûnâ	Deut 32:4	that Paul's justification reading and Hebrews' perseverance reading **track the two textual traditions**, and that the MT and LXX are complementary rather than rival because *ʾĕmûnâ* describes **God** at Deut 32:4.
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	116	translit	ʾĕmûnâ	Hab 1:12;Hab 2:4	1:12 "Rock" priming 2:4's *ʾĕmûnâ*
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	179	translit	māḥaṣ	Ps 110:5-6	Ps 110:5–6 = the verbal parallel (*māḥaṣ* + head), with *māšîaḥ* in the same verse**
The Twelve/Habakkuk/dig-deeper-habakkuk-claim-audit.md	179	translit	māšîaḥ	Ps 110:5-6	Ps 110:5–6 = the verbal parallel (*māḥaṣ* + head), with *māšîaḥ* in the same verse**
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	32	translit	ʾĕmûnâ	Hab 2:4;Hab 2:4;Rom 1:17	“**The righteous shall live by his faithfulness**”** (2:4) is the hinge of the whole book and one of the most load-bearing verses in the canon.** *\[T\]* Surfaced by: Linking Words (the *but* of 2:4 dividing two ways of living), Vocabulary (*ʾĕmûnâ*), Translat
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	59	translit	maśśāʾ	Hab 1:1	*Positional Necessity Check.* **Preceding movement:** the superscription (1:1) frames everything as a *maśśāʾ* (“burden/oracle”) the prophet *saw*
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	67	translit	mišpāṭ	Hab 1:7	“**Justice**”** (*****mišpāṭ*****)** frames the whole complaint and will be answered ironically in 1:7 (Babylon’s *mišpāṭ* “proceeds from itself”).
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	73	translit	ḥāmās	Hab 2:8;Hab 2:17	*ḥāmās* returns on Babylon’s head (2:8, 2:17)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	73	translit	mišpāṭ	Hab 1:7	*mišpāṭ* is answered in 1:7
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	91	translit	kaśdîm	Gen 11:28	Canonical freight: the *kaśdîm* are the people of Abram’s origin (Ur of the Chaldeans, Gen 11:28, 31) and become the archetypal instrument-then-object of judgment
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	123	translit	ʾĕmûnâ	Deut 32:4	the Deuteronomic covenant title for God (Deut 32:4, “the Rock, his work is perfect… a God of faithfulness \[*ʾĕmûnâ*\] and without iniquity”)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	123	translit	ʾĕmûnâ	Hab 2:4	the very word *ʾĕmûnâ* that 2:4 will make the hinge
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	129	translit	ʾĕmûnâ	Deut 32:4	title + shared keyword).* *Source context (Move 1):* Deut 32:4 names God “the Rock… a God of faithfulness (*ʾĕmûnâ*),” in a song that arraigns Israel yet promises that God will finally vindicate his people and judge their oppressors
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	129	translit	ʾĕmûnâ	Hab 2:4;Hab 3:8	it is *planted* here and *harvested* at 2:4 (*ʾĕmûnâ*) and arguably at 3:8ff (the Divine Warrior of Deut 32–33)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	151	translit	ʾĕmûnâ	Deut 32:4	it is the same root as Deut 32:4’s description of God (“a God of *ʾĕmûnâ*”)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	161	translit	ʾĕmûnâ	Hab 1:12	and the OT context (the Rock of *ʾĕmûnâ*, 1:12
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	167	translit	ʾĕmûnâ	Hab 2:4;Deut 32:4;Gen 15:6	*\[T\]* *OT-to-OT (Move 3):* the *ʾĕmûnâ* of 2:4 stands in the Deuteronomic covenant tradition (Deut 32:4) and the Abrahamic “believed the LORD, and it was counted to him as righteousness” (Gen 15:6)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	239	translit	yāšaʿ	Hab 1:2;Hab 3:18;Hab 1:2;Hab 3:13	3 **answers** 1:2 (“how long?”) with “yet I will rejoice” (3:18), and **answers** the “salvation” the prophet cried God “would not save” (1:2, *yāšaʿ*) with the threefold “salvation” of 3:13
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	256	translit	ʾĕmûnâ	Deut 32:4	same root as God’s *ʾĕmûnâ* (Deut 32:4)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	300	translit	məšîaḥ	Hab 3:13	- “**Your anointed**”** (*****məšîaḥ*****, 3:13)**
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	317	translit	yšʿ	Hab 1:2;Hab 3:13;Hab 3:18	**The *****yšʿ***** (salvation) inclusio frames the whole book.** The complaint that God “will not **save**” (1:2, *yāšaʿ*) is answered by the threefold “**salvation**” of the Divine Warrior (3:13) and “the God of my **salvation**” (3:18)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	318	translit	ʾĕmûnâ	Hab 1:12;Hab 2:4;Hab 1:12;Deut 32:4	**The *****ʾĕmûnâ***** / Rock thread runs Deut 32 → 1:12 → 2:4.** God is named “Rock” (1:12), which in Deut 32:4 is coupled with God’s *ʾĕmûnâ*
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	318	translit	ʾĕmûnâ	Hab 2:4	the same word becomes the hinge at 2:4 (“the righteous shall live by his *ʾĕmûnâ*”)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	320	translit	ḥāmās	Hab 1:2;Hab 1:9;Hab 2:17	**The book-keyword *****ḥāmās***** (violence) boomerangs.** Judah’s internal violence (1:2, 3) and Babylon’s imperial violence (1:9) recoil as “the violence done to Lebanon will overwhelm you” (2:17)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	333	translit	kəbôd	Isa 11:9;Isa 2:14;Isa 2:20	Quotation/Allusion (Isa 11:9 → 2:14), Vocabulary (*kəbôd*), the temple-silence of 2:20.
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	340	translit	ʾĕmûnâ	Deut 32:4	- **Why it’s wrong:** *ʾĕmûnâ* is trusting *fidelity* grounded in God’s own faithfulness (the Rock of Deut 32:4
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	387	translit	ʿuppəlāh	Hab 2:4	- **2:4a (*****ʿuppəlāh*****):** the Hebrew is genuinely obscure and the LXX reads a different verb (“shrink back”)
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	389	translit	wəʾāšēm	Hab 1:11	- **1:11 (*****wəʾāšēm zû kōḥô*****) and the v.5 MT/LXX **“**nations/scoffers**”** split:** confirm the LXX form and its link to Acts 13:41
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	389	translit	kōḥô	Hab 1:11	- **1:11 (*****wəʾāšēm zû kōḥô*****) and the v.5 MT/LXX **“**nations/scoffers**”** split:** confirm the LXX form and its link to Acts 13:41
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	400	translit	ʾĕmûnâ	Hab 1:12;Deut 32:4;Deut 2:4	God named “Rock” (1:12), coupled in Deut 32:4 with his *ʾĕmûnâ*, the very word that becomes the 2:4 hinge
The Twelve/Habakkuk/dig-deeper-habakkuk-sweep.md	403	translit	ḥāmās	Hab 1:2;Hab 3:13;Hab 1:2;Hab 2:8	**The *yšʿ* (salvation) inclusio (1:2 → 3:13, 18) and the *ḥāmās* boomerang (1:2 → 2:8, 17).** Internal-repetition arcs the overview’s echo table could sharpen
The Twelve/Habakkuk/habakkuk-dig-deeper-macro-synthesis.md	84	translit	ʾĕmûnâ	Hab 1:12;Deut 32:4;Deut 2:4;Deut 33:2	the book's OT engine.** Anchored in §2 (God named "Rock", 1:12 = Deut 32:4's "Rock… a God of *ʾĕmûnâ*", primed for 2:4's "live by his *faith[fulness]*") and §4 (the theophany harvesting Deut 33:2
